agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,joined_at_dt
AGT0000806,EMP00676,Rohan Patel,VND0000015,DIGITAL,INACTIVE,2024-01-18 05:01:53,2026-04-16 09:02:24,2024-01-18 05:01:53+00:00
AGT0000685,EMP00367,Amit Kumar,VND0000005,DIGITAL,SUSPENDED,2024-01-18 05:21:32,2026-02-16 00:50:50,2024-01-18 05:21:32+00:00
AGT0000479,EMP00204,Amit Kumar,VND0000004,T1,ACTIVE,2024-01-18 06:19:33,2026-06-03 04:31:03,2024-01-18 06:19:33+00:00
AGT0000335,EMP00979,Rohan Patel,VND0000002,T1,ACTIVE,2024-01-18 08:31:47,2025-04-15 17:25:37,2024-01-18 08:31:47+00:00
AGT0000290,EMP01054,Vikram Shah,VND0000014,T2,SUSPENDED,2024-01-18 09:14:43,2025-05-17 08:37:46,2024-01-18 09:14:43+00:00
AGT0000681,EMP00195,Pooja Nair,VND0000013,T3,ACTIVE,2024-01-18 09:49:40,2025-09-29 07:48:39,2024-01-18 09:49:40+00:00
AGT0000397,EMP00017,Rohan Patel,VND0000004,DIGITAL,ACTIVE,2024-01-18 10:54:09,2025-07-25 19:20:25,2024-01-18 10:54:09+00:00
AGT0000916,EMP00221,Rohan Patel,VND0000015,FIELD,SUSPENDED,2024-01-18 11:01:27,2026-05-15 16:10:28,2024-01-18 11:01:27+00:00
AGT0000053,EMP00261,Neha Singh,VND0000008,FIELD,ACTIVE,2024-01-18 12:27:09,2025-08-24 02:26:23,2024-01-18 12:27:09+00:00
AGT0000867,EMP00458,Priya Mehta,VND0000012,FIELD,INACTIVE,2024-01-18 14:58:12,2025-02-14 17:40:35,2024-01-18 14:58:12+00:00
AGT0000874,EMP00570,Rohan Patel,VND0000003,DIGITAL,INACTIVE,2024-01-18 16:11:24,2026-07-18 07:09:33,2024-01-18 16:11:24+00:00
AGT0000248,EMP00020,Pooja Nair,VND0000010,FIELD,SUSPENDED,2024-01-18 17:15:27,2026-06-29 05:05:03,2024-01-18 17:15:27+00:00
AGT0000046,EMP00520,Ananya Rao,VND0000015,T1,INACTIVE,2024-01-18 18:20:54,2025-10-09 12:43:18,2024-01-18 18:20:54+00:00
AGT0000593,EMP00739,Ananya Rao,VND0000012,T2,INACTIVE,2024-01-18 19:52:06,2025-03-17 19:18:17,2024-01-18 19:52:06+00:00
AGT0000910,EMP00066,Amit Kumar,VND0000014,DIGITAL,INACTIVE,2024-01-18 22:32:32,2025-08-19 16:11:42,2024-01-18 22:32:32+00:00
AGT0000373,EMP00643,Aarav Sharma,VND0000008,T2,ACTIVE,2024-01-18 22:44:55,2026-04-07 04:33:43,2024-01-18 22:44:55+00:00
AGT0000012,EMP00355,Pooja Nair,VND0000001,T1,SUSPENDED,2024-01-19 00:31:35,2026-01-21 18:57:38,2024-01-19 00:31:35+00:00
AGT0001000,EMP00718,Rohan Patel,VND0000008,T1,INACTIVE,2024-01-19 02:05:45,2025-07-31 03:25:28,2024-01-19 02:05:45+00:00
AGT0000560,EMP00410,Rahul Verma,VND0000003,FIELD,ACTIVE,2024-01-19 04:14:58,2026-03-28 05:13:43,2024-01-19 04:14:58+00:00
AGT0000289,EMP00095,Amit Kumar,VND0000011,DIGITAL,ACTIVE,2024-01-19 06:10:01,2026-02-14 23:04:18,2024-01-19 06:10:01+00:00
AGT0000252,EMP00189,Aarav Sharma,VND0000011,T3,ACTIVE,2024-01-19 07:28:29,2026-06-20 16:44:07,2024-01-19 07:28:29+00:00
AGT0000923,EMP00859,Amit Kumar,VND0000003,T2,ACTIVE,2024-01-19 08:30:28,2026-07-02 08:47:04,2024-01-19 08:30:28+00:00
AGT0000351,EMP00032,Sneha Das,VND0000005,T1,ACTIVE,2024-01-19 10:05:25,2025-06-03 08:09:10,2024-01-19 10:05:25+00:00
AGT0000002,EMP00215,Rahul Verma,VND0000007,DIGITAL,SUSPENDED,2024-01-19 11:02:11,2025-02-01 10:41:28,2024-01-19 11:02:11+00:00
AGT0000570,EMP00094,Amit Kumar,VND0000011,T3,INACTIVE,2024-01-19 11:39:10,2025-09-17 08:08:14,2024-01-19 11:39:10+00:00
AGT0000758,EMP00204,Ananya Rao,VND0000001,T2,ACTIVE,2024-01-19 13:02:17,2026-05-26 22:42:51,2024-01-19 13:02:17+00:00
AGT0000334,EMP00228,Rohan Patel,VND0000009,FIELD,ACTIVE,2024-01-19 14:37:39,2025-05-04 12:34:03,2024-01-19 14:37:39+00:00
AGT0000352,EMP00416,Ananya Rao,VND0000010,T3,ACTIVE,2024-01-19 15:19:33,2026-06-04 06:57:47,2024-01-19 15:19:33+00:00
AGT0000848,EMP00610,Rohan Patel,VND0000007,T1,INACTIVE,2024-01-19 16:06:28,2025-04-21 18:27:37,2024-01-19 16:06:28+00:00
AGT0000432,EMP00905,Neha Singh,VND0000013,DIGITAL,ACTIVE,2024-01-19 17:58:46,2025-07-22 06:31:57,2024-01-19 17:58:46+00:00
AGT0000643,EMP00375,Priya Mehta,VND0000009,T3,ACTIVE,2024-01-19 18:41:10,2025-06-08 07:22:14,2024-01-19 18:41:10+00:00
AGT0000626,EMP00474,Amit Kumar,VND0000013,T3,SUSPENDED,2024-01-19 19:47:58,2026-03-12 02:21:31,2024-01-19 19:47:58+00:00
AGT0000595,EMP01091,Pooja Nair,VND0000012,FIELD,INACTIVE,2024-01-19 20:59:12,2026-02-10 20:26:29,2024-01-19 20:59:12+00:00
AGT0000964,EMP00596,Rahul Verma,VND0000002,T2,INACTIVE,2024-01-19 21:46:35,2025-02-03 21:15:43,2024-01-19 21:46:35+00:00
AGT0000629,EMP00588,Priya Mehta,VND0000002,FIELD,SUSPENDED,2024-01-19 23:09:28,2025-07-30 15:47:25,2024-01-19 23:09:28+00:00
AGT0000555,EMP00303,Priya Mehta,VND0000009,T1,ACTIVE,2024-01-20 00:22:57,2026-02-24 23:32:20,2024-01-20 00:22:57+00:00
AGT0000433,EMP00136,Pooja Nair,VND0000011,DIGITAL,INACTIVE,2024-01-20 01:40:35,2025-12-03 16:41:14,2024-01-20 01:40:35+00:00
AGT0000505,EMP00080,Vikram Shah,VND0000014,T2,INACTIVE,2024-01-20 01:50:32,2025-11-18 05:54:14,2024-01-20 01:50:32+00:00
AGT0000841,EMP00618,Priya Mehta,VND0000011,T3,INACTIVE,2024-01-20 03:04:14,2025-11-25 17:31:00,2024-01-20 03:04:14+00:00
AGT0000644,EMP00199,Neha Singh,VND0000003,FIELD,INACTIVE,2024-01-20 03:14:11,2025-03-16 14:53:07,2024-01-20 03:14:11+00:00
AGT0000564,EMP00777,Vikram Shah,VND0000009,FIELD,INACTIVE,2024-01-20 05:08:16,2025-08-24 20:38:02,2024-01-20 05:08:16+00:00
AGT0000100,EMP00417,Neha Singh,VND0000001,DIGITAL,INACTIVE,2024-01-20 05:27:44,2025-12-16 04:37:16,2024-01-20 05:27:44+00:00
AGT0000291,EMP00195,Aarav Sharma,VND0000012,T1,SUSPENDED,2024-01-20 05:42:27,2025-03-20 03:46:14,2024-01-20 05:42:27+00:00
AGT0000001,EMP00287,Sneha Das,VND0000003,DIGITAL,ACTIVE,2024-01-20 05:59:25,2025-11-30 12:07:41,2024-01-20 05:59:25+00:00
AGT0000623,EMP01075,Priya Mehta,VND0000003,T1,SUSPENDED,2024-01-20 07:03:28,2026-04-03 03:38:25,2024-01-20 07:03:28+00:00
AGT0000497,EMP00156,Neha Singh,VND0000010,T1,SUSPENDED,2024-01-20 07:59:01,2025-01-16 02:40:58,2024-01-20 07:59:01+00:00
AGT0000013,EMP00397,Amit Kumar,VND0000001,DIGITAL,ACTIVE,2024-01-20 10:56:34,2025-05-08 03:41:19,2024-01-20 10:56:34+00:00
AGT0000819,EMP00502,Rohan Patel,VND0000009,T2,ACTIVE,2024-01-20 11:57:59,2025-08-13 19:05:08,2024-01-20 11:57:59+00:00
AGT0000090,EMP01006,Amit Kumar,VND0000001,DIGITAL,ACTIVE,2024-01-20 12:09:29,2025-03-02 20:30:44,2024-01-20 12:09:29+00:00
AGT0000875,EMP00357,Pooja Nair,VND0000008,DIGITAL,ACTIVE,2024-01-20 15:40:13,2025-12-26 11:53:07,2024-01-20 15:40:13+00:00
AGT0000389,EMP00744,Amit Kumar,VND0000008,T1,ACTIVE,2024-01-20 17:57:32,2026-01-14 12:43:29,2024-01-20 17:57:32+00:00
AGT0000989,EMP00340,Neha Singh,VND0000003,T2,ACTIVE,2024-01-20 20:52:08,2025-03-24 23:22:41,2024-01-20 20:52:08+00:00
AGT0000627,EMP00587,Rohan Patel,VND0000008,T3,ACTIVE,2024-01-20 20:59:05,2026-01-16 17:23:22,2024-01-20 20:59:05+00:00
AGT0000051,EMP00907,Vikram Shah,VND0000014,T1,INACTIVE,2024-01-20 21:54:46,2025-02-05 06:52:02,2024-01-20 21:54:46+00:00
AGT0000779,EMP01032,Pooja Nair,VND0000015,T1,INACTIVE,2024-01-20 22:07:33,2025-02-18 06:58:52,2024-01-20 22:07:33+00:00
AGT0000669,EMP00300,Vikram Shah,VND0000011,T2,SUSPENDED,2024-01-20 22:50:33,2025-03-01 21:18:28,2024-01-20 22:50:33+00:00
AGT0000908,EMP00880,Sneha Das,VND0000002,T2,SUSPENDED,2024-01-20 23:17:25,2026-02-02 14:07:47,2024-01-20 23:17:25+00:00
AGT0000563,EMP00284,Amit Kumar,VND0000013,T2,ACTIVE,2024-01-20 23:49:49,2025-04-18 11:06:03,2024-01-20 23:49:49+00:00
AGT0000443,EMP00180,Priya Mehta,VND0000001,DIGITAL,INACTIVE,2024-01-21 02:21:20,2025-09-18 08:58:49,2024-01-21 02:21:20+00:00
AGT0000618,EMP00019,Rohan Patel,VND0000005,T2,SUSPENDED,2024-01-21 02:28:32,2025-01-03 03:44:26,2024-01-21 02:28:32+00:00
AGT0000542,EMP00334,Amit Kumar,VND0000008,DIGITAL,SUSPENDED,2024-01-21 02:36:46,2026-03-05 17:48:15,2024-01-21 02:36:46+00:00
AGT0000751,EMP00548,Rohan Patel,VND0000012,T3,SUSPENDED,2024-01-21 07:04:21,2026-06-23 19:47:51,2024-01-21 07:04:21+00:00
AGT0000232,EMP00837,Vikram Shah,VND0000002,T3,SUSPENDED,2024-01-21 10:24:38,2026-07-12 08:11:29,2024-01-21 10:24:38+00:00
AGT0000813,EMP01007,Priya Mehta,VND0000003,FIELD,SUSPENDED,2024-01-21 11:57:20,2025-12-05 19:40:28,2024-01-21 11:57:20+00:00
AGT0000184,EMP00919,Ananya Rao,VND0000003,FIELD,INACTIVE,2024-01-21 13:31:20,2025-05-21 23:03:12,2024-01-21 13:31:20+00:00
AGT0000809,EMP00986,Pooja Nair,VND0000010,T2,SUSPENDED,2024-01-21 14:13:27,2025-07-27 23:13:26,2024-01-21 14:13:27+00:00
AGT0000739,EMP00774,Rahul Verma,VND0000004,DIGITAL,ACTIVE,2024-01-21 16:11:01,2025-05-06 18:53:33,2024-01-21 16:11:01+00:00
AGT0000354,EMP00003,Sneha Das,VND0000010,DIGITAL,SUSPENDED,2024-01-21 16:11:39,2025-01-14 17:23:06,2024-01-21 16:11:39+00:00
AGT0000765,EMP00257,Pooja Nair,VND0000015,DIGITAL,ACTIVE,2024-01-21 16:46:06,2026-05-10 10:03:11,2024-01-21 16:46:06+00:00
AGT0000377,EMP00484,Amit Kumar,VND0000011,T2,ACTIVE,2024-01-21 17:41:10,2025-03-12 06:58:56,2024-01-21 17:41:10+00:00
AGT0000665,EMP00869,Rahul Verma,VND0000004,T1,INACTIVE,2024-01-21 18:50:56,2026-06-19 01:17:07,2024-01-21 18:50:56+00:00
AGT0000789,EMP00431,Rohan Patel,VND0000009,T1,ACTIVE,2024-01-21 20:48:27,2026-05-23 04:13:35,2024-01-21 20:48:27+00:00
AGT0000405,EMP00927,Sneha Das,VND0000007,T3,ACTIVE,2024-01-21 21:05:05,2025-06-03 08:24:53,2024-01-21 21:05:05+00:00
AGT0000083,EMP00416,Aarav Sharma,VND0000009,T3,ACTIVE,2024-01-21 21:55:25,2025-04-06 17:04:59,2024-01-21 21:55:25+00:00
AGT0000086,EMP00645,Priya Mehta,VND0000010,FIELD,SUSPENDED,2024-01-22 00:44:04,2026-05-15 07:56:19,2024-01-22 00:44:04+00:00
AGT0000320,EMP00288,Priya Mehta,VND0000004,FIELD,ACTIVE,2024-01-22 01:58:15,2026-01-01 06:55:27,2024-01-22 01:58:15+00:00
AGT0000622,EMP00417,Amit Kumar,VND0000013,DIGITAL,INACTIVE,2024-01-22 05:40:51,2025-09-11 07:34:58,2024-01-22 05:40:51+00:00
AGT0000572,EMP00998,Neha Singh,VND0000002,DIGITAL,ACTIVE,2024-01-22 05:51:55,2026-04-07 14:51:37,2024-01-22 05:51:55+00:00
AGT0000959,EMP01044,Priya Mehta,VND0000012,T3,ACTIVE,2024-01-22 05:58:56,2026-02-07 03:57:47,2024-01-22 05:58:56+00:00
AGT0000934,EMP00891,Pooja Nair,VND0000014,FIELD,SUSPENDED,2024-01-22 08:30:12,2026-08-02 00:43:32,2024-01-22 08:30:12+00:00
AGT0000661,EMP00577,Ananya Rao,VND0000013,T2,ACTIVE,2024-01-22 09:01:42,2025-07-31 12:01:01,2024-01-22 09:01:42+00:00
AGT0000176,EMP00329,Pooja Nair,VND0000003,T2,ACTIVE,2024-01-22 09:36:35,2025-09-29 17:40:42,2024-01-22 09:36:35+00:00
AGT0000517,EMP00924,Vikram Shah,VND0000010,T3,ACTIVE,2024-01-22 09:44:29,2025-03-12 12:59:28,2024-01-22 09:44:29+00:00
AGT0000317,EMP00412,Amit Kumar,VND0000011,FIELD,ACTIVE,2024-01-22 12:00:18,2026-06-05 05:32:47,2024-01-22 12:00:18+00:00
AGT0000392,EMP00007,Sneha Das,VND0000010,T1,SUSPENDED,2024-01-22 12:05:17,2025-12-18 16:54:05,2024-01-22 12:05:17+00:00
AGT0000995,EMP00894,Rahul Verma,VND0000009,T2,INACTIVE,2024-01-22 14:48:33,2025-05-24 08:38:15,2024-01-22 14:48:33+00:00
AGT0000695,EMP00921,Aarav Sharma,VND0000007,FIELD,ACTIVE,2024-01-22 15:38:21,2025-09-11 03:22:09,2024-01-22 15:38:21+00:00
AGT0000474,EMP00362,Pooja Nair,VND0000002,T1,INACTIVE,2024-01-22 16:26:02,2026-01-25 20:05:08,2024-01-22 16:26:02+00:00
AGT0000130,EMP00695,Priya Mehta,VND0000011,DIGITAL,ACTIVE,2024-01-22 16:36:00,2025-11-25 04:12:22,2024-01-22 16:36:00+00:00
AGT0000188,EMP00283,Priya Mehta,VND0000008,T3,INACTIVE,2024-01-22 17:44:33,2025-11-11 05:30:42,2024-01-22 17:44:33+00:00
AGT0000185,EMP01074,Pooja Nair,VND0000014,T1,ACTIVE,2024-01-22 19:34:21,2025-06-26 15:16:25,2024-01-22 19:34:21+00:00
AGT0000386,EMP00151,Pooja Nair,VND0000010,T2,SUSPENDED,2024-01-22 23:44:46,2026-04-14 23:19:09,2024-01-22 23:44:46+00:00
AGT0000774,EMP01099,Rahul Verma,VND0000013,T2,SUSPENDED,2024-01-23 01:31:18,2025-08-08 13:42:45,2024-01-23 01:31:18+00:00
AGT0000125,EMP00028,Sneha Das,VND0000007,T1,SUSPENDED,2024-01-23 02:55:24,2025-01-29 04:21:13,2024-01-23 02:55:24+00:00
AGT0000285,EMP00445,Priya Mehta,VND0000003,T1,SUSPENDED,2024-01-23 03:40:41,2026-06-01 18:21:01,2024-01-23 03:40:41+00:00
AGT0000425,EMP00626,Rahul Verma,VND0000012,T2,INACTIVE,2024-01-23 04:16:20,2025-03-14 22:13:56,2024-01-23 04:16:20+00:00
AGT0000904,EMP00370,Aarav Sharma,VND0000012,DIGITAL,SUSPENDED,2024-01-23 04:24:43,2025-06-18 11:02:38,2024-01-23 04:24:43+00:00
AGT0000801,EMP00663,Amit Kumar,VND0000008,FIELD,SUSPENDED,2024-01-23 05:29:18,2025-03-27 21:38:48,2024-01-23 05:29:18+00:00
AGT0000719,EMP01053,Amit Kumar,VND0000003,T3,ACTIVE,2024-01-23 08:01:08,2025-06-14 23:12:18,2024-01-23 08:01:08+00:00
AGT0000601,EMP00984,Vikram Shah,VND0000014,T1,SUSPENDED,2024-01-23 11:19:51,2025-09-21 22:50:55,2024-01-23 11:19:51+00:00
AGT0000440,EMP00467,Amit Kumar,VND0000009,T3,SUSPENDED,2024-01-23 12:19:14,2025-05-05 13:02:09,2024-01-23 12:19:14+00:00
AGT0000986,EMP00569,Pooja Nair,VND0000009,T2,SUSPENDED,2024-01-23 13:30:49,2025-03-05 00:01:28,2024-01-23 13:30:49+00:00
AGT0000670,EMP00394,Ananya Rao,VND0000003,FIELD,ACTIVE,2024-01-23 14:15:45,2025-08-06 05:15:04,2024-01-23 14:15:45+00:00
AGT0000094,EMP00661,Pooja Nair,VND0000001,T2,ACTIVE,2024-01-23 14:25:59,2025-04-15 19:08:40,2024-01-23 14:25:59+00:00
AGT0000890,EMP00633,Aarav Sharma,VND0000012,DIGITAL,SUSPENDED,2024-01-23 15:05:59,2026-02-28 07:13:05,2024-01-23 15:05:59+00:00
AGT0000429,EMP01029,Priya Mehta,VND0000007,T3,SUSPENDED,2024-01-23 21:19:19,2025-02-09 00:19:01,2024-01-23 21:19:19+00:00
AGT0000216,EMP00901,Sneha Das,VND0000014,FIELD,ACTIVE,2024-01-23 22:43:26,2026-06-29 16:47:22,2024-01-23 22:43:26+00:00
AGT0000579,EMP00449,Rohan Patel,VND0000003,T2,SUSPENDED,2024-01-24 00:23:47,2025-08-15 23:08:45,2024-01-24 00:23:47+00:00
AGT0000297,EMP00079,Vikram Shah,VND0000008,T3,INACTIVE,2024-01-24 01:20:46,2026-01-06 18:11:55,2024-01-24 01:20:46+00:00
AGT0000533,EMP00427,Priya Mehta,VND0000008,FIELD,ACTIVE,2024-01-24 02:09:04,2025-09-28 20:40:40,2024-01-24 02:09:04+00:00
AGT0000011,EMP01059,Rohan Patel,VND0000014,T3,INACTIVE,2024-01-24 04:26:24,2025-12-08 21:59:22,2024-01-24 04:26:24+00:00
AGT0000658,EMP00486,Sneha Das,VND0000011,T3,ACTIVE,2024-01-24 07:34:06,2026-07-11 02:28:30,2024-01-24 07:34:06+00:00
AGT0000840,EMP00897,Rahul Verma,VND0000011,T3,ACTIVE,2024-01-24 10:07:19,2025-03-25 10:39:45,2024-01-24 10:07:19+00:00
AGT0000857,EMP00947,Vikram Shah,VND0000013,T1,SUSPENDED,2024-01-24 11:32:49,2025-01-03 10:39:51,2024-01-24 11:32:49+00:00
AGT0000518,EMP00584,Priya Mehta,VND0000012,T2,ACTIVE,2024-01-24 12:45:34,2026-02-17 07:35:37,2024-01-24 12:45:34+00:00
AGT0000756,EMP00125,Vikram Shah,VND0000004,T1,SUSPENDED,2024-01-24 13:59:18,2026-06-28 14:49:21,2024-01-24 13:59:18+00:00
AGT0000833,EMP00052,Aarav Sharma,VND0000003,FIELD,SUSPENDED,2024-01-24 15:01:20,2026-01-31 11:06:36,2024-01-24 15:01:20+00:00
AGT0000485,EMP00641,Sneha Das,VND0000007,FIELD,INACTIVE,2024-01-24 17:40:06,2025-04-24 06:23:53,2024-01-24 17:40:06+00:00
AGT0000269,EMP00209,Amit Kumar,VND0000011,T3,INACTIVE,2024-01-24 18:03:06,2026-04-13 02:15:53,2024-01-24 18:03:06+00:00
AGT0000976,EMP00501,Neha Singh,VND0000015,T3,SUSPENDED,2024-01-24 18:50:43,2025-10-05 01:28:37,2024-01-24 18:50:43+00:00
AGT0000003,EMP00096,Aarav Sharma,VND0000004,T3,ACTIVE,2024-01-24 21:42:01,2025-08-10 13:04:02,2024-01-24 21:42:01+00:00
AGT0000482,EMP00953,Sneha Das,VND0000008,T3,ACTIVE,2024-01-24 23:00:46,2025-11-22 11:39:24,2024-01-24 23:00:46+00:00
AGT0000546,EMP00551,Priya Mehta,VND0000003,T2,ACTIVE,2024-01-24 23:03:38,2026-04-22 19:38:13,2024-01-24 23:03:38+00:00
AGT0000353,EMP00178,Ananya Rao,VND0000007,FIELD,INACTIVE,2024-01-24 23:10:37,2025-04-01 05:41:40,2024-01-24 23:10:37+00:00
AGT0000416,EMP00837,Neha Singh,VND0000006,DIGITAL,INACTIVE,2024-01-25 01:55:46,2026-04-20 15:01:34,2024-01-25 01:55:46+00:00
AGT0000866,EMP00115,Pooja Nair,VND0000012,T3,INACTIVE,2024-01-25 02:39:15,2026-05-11 20:05:18,2024-01-25 02:39:15+00:00
AGT0000776,EMP00792,Rahul Verma,VND0000005,FIELD,SUSPENDED,2024-01-25 04:43:39,2025-05-16 03:28:37,2024-01-25 04:43:39+00:00
AGT0000733,EMP00409,Neha Singh,VND0000003,FIELD,INACTIVE,2024-01-25 08:11:52,2025-03-18 06:38:22,2024-01-25 08:11:52+00:00
AGT0000321,EMP00420,Amit Kumar,VND0000002,FIELD,ACTIVE,2024-01-25 09:07:06,2026-02-03 13:31:58,2024-01-25 09:07:06+00:00
AGT0000134,EMP00566,Pooja Nair,VND0000012,DIGITAL,ACTIVE,2024-01-25 09:13:39,2025-08-10 07:49:32,2024-01-25 09:13:39+00:00
AGT0000798,EMP00842,Aarav Sharma,VND0000001,T1,SUSPENDED,2024-01-25 11:20:37,2026-04-11 19:40:26,2024-01-25 11:20:37+00:00
AGT0000775,EMP00809,Neha Singh,VND0000008,T2,SUSPENDED,2024-01-25 15:04:26,2025-04-04 04:38:13,2024-01-25 15:04:26+00:00
AGT0000780,EMP00032,Neha Singh,VND0000003,T1,SUSPENDED,2024-01-25 17:32:02,2025-08-22 11:14:56,2024-01-25 17:32:02+00:00
AGT0000118,EMP01055,Neha Singh,VND0000006,DIGITAL,ACTIVE,2024-01-25 18:19:43,2026-07-01 06:27:44,2024-01-25 18:19:43+00:00
AGT0000868,EMP00590,Neha Singh,VND0000011,T1,SUSPENDED,2024-01-25 18:58:42,2025-01-28 09:16:21,2024-01-25 18:58:42+00:00
AGT0000882,EMP00208,Vikram Shah,VND0000001,FIELD,INACTIVE,2024-01-25 20:32:24,2026-02-28 00:10:15,2024-01-25 20:32:24+00:00
AGT0000491,EMP00716,Ananya Rao,VND0000005,T1,ACTIVE,2024-01-25 22:16:53,2025-05-08 12:30:14,2024-01-25 22:16:53+00:00
AGT0000054,EMP00931,Aarav Sharma,VND0000007,T3,ACTIVE,2024-01-26 04:29:47,2025-06-03 09:46:06,2024-01-26 04:29:47+00:00
AGT0000690,EMP00973,Ananya Rao,VND0000003,DIGITAL,ACTIVE,2024-01-26 04:37:00,2026-05-03 04:44:11,2024-01-26 04:37:00+00:00
AGT0000768,EMP00874,Amit Kumar,VND0000007,T3,INACTIVE,2024-01-26 04:57:13,2025-12-08 06:10:23,2024-01-26 04:57:13+00:00
AGT0000993,EMP00301,Priya Mehta,VND0000004,FIELD,ACTIVE,2024-01-26 06:27:51,2025-05-18 13:19:43,2024-01-26 06:27:51+00:00
AGT0000481,EMP00238,Priya Mehta,VND0000010,FIELD,INACTIVE,2024-01-26 07:09:29,2026-02-27 22:58:54,2024-01-26 07:09:29+00:00
AGT0000844,EMP00077,Vikram Shah,VND0000010,T2,ACTIVE,2024-01-26 07:40:34,2025-12-01 09:50:53,2024-01-26 07:40:34+00:00
AGT0000859,EMP00439,Amit Kumar,VND0000009,T3,ACTIVE,2024-01-26 08:39:03,2025-09-06 13:27:49,2024-01-26 08:39:03+00:00
AGT0000535,EMP00217,Rohan Patel,VND0000002,T2,ACTIVE,2024-01-26 09:58:17,2025-01-14 20:47:09,2024-01-26 09:58:17+00:00
AGT0000736,EMP00614,Priya Mehta,VND0000015,FIELD,SUSPENDED,2024-01-26 10:19:52,2025-03-24 02:32:04,2024-01-26 10:19:52+00:00
AGT0000043,EMP00092,Ananya Rao,VND0000015,DIGITAL,INACTIVE,2024-01-26 11:46:42,2025-01-12 02:09:28,2024-01-26 11:46:42+00:00
AGT0000885,EMP00132,Vikram Shah,VND0000001,T1,INACTIVE,2024-01-26 11:54:34,2025-04-13 19:24:31,2024-01-26 11:54:34+00:00
AGT0000921,EMP00519,Amit Kumar,VND0000001,T2,INACTIVE,2024-01-26 17:26:25,2026-06-20 23:11:42,2024-01-26 17:26:25+00:00
AGT0000420,EMP00286,Priya Mehta,VND0000012,FIELD,ACTIVE,2024-01-26 17:34:44,2025-01-31 16:59:09,2024-01-26 17:34:44+00:00
AGT0000540,EMP00737,Amit Kumar,VND0000009,T1,SUSPENDED,2024-01-26 18:24:20,2026-07-16 21:31:08,2024-01-26 18:24:20+00:00
AGT0000525,EMP00583,Priya Mehta,VND0000008,T1,ACTIVE,2024-01-26 19:14:11,2026-04-03 23:50:54,2024-01-26 19:14:11+00:00
AGT0000824,EMP00292,Neha Singh,VND0000008,T3,ACTIVE,2024-01-26 20:42:57,2025-06-05 02:47:52,2024-01-26 20:42:57+00:00
AGT0000641,EMP00460,Rahul Verma,VND0000005,T1,INACTIVE,2024-01-26 22:01:59,2025-12-04 13:31:19,2024-01-26 22:01:59+00:00
AGT0000157,EMP00881,Vikram Shah,VND0000011,FIELD,INACTIVE,2024-01-26 23:33:51,2025-05-10 22:31:59,2024-01-26 23:33:51+00:00
AGT0000711,EMP00642,Priya Mehta,VND0000013,FIELD,SUSPENDED,2024-01-27 00:00:02,2025-02-28 17:15:18,2024-01-27 00:00:02+00:00
AGT0000950,EMP00689,Neha Singh,VND0000015,FIELD,INACTIVE,2024-01-27 00:08:04,2025-05-22 09:35:45,2024-01-27 00:08:04+00:00
AGT0000436,EMP00375,Amit Kumar,VND0000005,DIGITAL,INACTIVE,2024-01-27 00:30:07,2026-01-13 00:44:10,2024-01-27 00:30:07+00:00
AGT0000380,EMP00995,Rahul Verma,VND0000010,T2,INACTIVE,2024-01-27 02:15:10,2025-11-10 09:32:49,2024-01-27 02:15:10+00:00
AGT0000838,EMP00485,Sneha Das,VND0000004,FIELD,INACTIVE,2024-01-27 04:23:42,2026-05-24 13:14:13,2024-01-27 04:23:42+00:00
AGT0000349,EMP00095,Rohan Patel,VND0000015,DIGITAL,ACTIVE,2024-01-27 05:31:28,2026-03-26 13:37:55,2024-01-27 05:31:28+00:00
AGT0000027,EMP00339,Priya Mehta,VND0000013,T2,ACTIVE,2024-01-27 05:45:59,2025-07-12 18:31:17,2024-01-27 05:45:59+00:00
AGT0000249,EMP00099,Sneha Das,VND0000010,DIGITAL,SUSPENDED,2024-01-27 09:36:11,2025-06-09 15:44:02,2024-01-27 09:36:11+00:00
AGT0000846,EMP00822,Amit Kumar,VND0000012,T2,ACTIVE,2024-01-27 09:59:54,2026-07-17 05:34:29,2024-01-27 09:59:54+00:00
AGT0000899,EMP00307,Priya Mehta,VND0000010,T3,SUSPENDED,2024-01-27 11:51:47,2026-03-12 23:42:49,2024-01-27 11:51:47+00:00
AGT0000041,EMP00043,Neha Singh,VND0000005,T2,ACTIVE,2024-01-27 12:49:09,2025-02-10 03:48:56,2024-01-27 12:49:09+00:00
AGT0000369,EMP00482,Aarav Sharma,VND0000010,FIELD,SUSPENDED,2024-01-27 16:27:24,2025-01-26 11:18:51,2024-01-27 16:27:24+00:00
AGT0000731,EMP00189,Rohan Patel,VND0000005,DIGITAL,SUSPENDED,2024-01-27 22:30:48,2026-05-10 21:45:42,2024-01-27 22:30:48+00:00
AGT0000062,EMP00687,Ananya Rao,VND0000015,DIGITAL,ACTIVE,2024-01-27 23:00:35,2025-01-06 02:16:14,2024-01-27 23:00:35+00:00
AGT0000619,EMP00045,Sneha Das,VND0000015,T3,ACTIVE,2024-01-27 23:01:35,2025-02-06 20:52:48,2024-01-27 23:01:35+00:00
AGT0000767,EMP00188,Aarav Sharma,VND0000007,T3,ACTIVE,2024-01-28 02:26:27,2026-02-23 20:21:44,2024-01-28 02:26:27+00:00
